unix_time,dt,open,high,low,close,size
1552988100,2019-03-19 18:35:00,438171,438200,438130,438142,55.08722579999999
1552988160,2019-03-19 18:36:00,438150,438195,438080,438121,70.07243451
1552988220,2019-03-19 18:37:00,438120,438121,438035,438065,78.68782434
1552988280,2019-03-19 18:38:00,438061,438065,437901,438009,136.90758578
1552988340,2019-03-19 18:39:00,438010,438057,437972,438015,49.23161679
1552988400,2019-03-19 18:40:00,438020,438060,437897,437961,73.15376309
1552988460,2019-03-19 18:41:00,437961,438174,437897,438076,135.66600833
1552988520,2019-03-19 18:42:00,438076,438184,438016,438085,130.43278116
1552988580,2019-03-19 18:43:00,438089,438177,438068,438121,35.79288126
1552988640,2019-03-19 18:44:00,438121,438200,438103,438147,58.39932799
1552988700,2019-03-19 18:45:00,438148,438250,438144,438211,51.33054357
1552988760,2019-03-19 18:46:00,438211,438444,438201,438444,190.92526694
1552988820,2019-03-19 18:47:00,438398,438508,438346,438508,129.90229167
1552988880,2019-03-19 18:48:00,438508,438900,438508,438718,355.90685742
1552988940,2019-03-19 18:49:00,438718,438963,438653,438787,271.76363882
1552989000,2019-03-19 18:50:00,438789,439000,438758,438926,187.6186096
1552989060,2019-03-19 18:51:00,438926,439000,438808,438889,209.80801222
1552989120,2019-03-19 18:52:00,438895,438897,438611,438717,279.46985365
1552989180,2019-03-19 18:53:00,438717,438789,438666,438666,174.7165455
1552989240,2019-03-19 18:54:00,438666,438752,438402,438503,197.48061697
1552989300,2019-03-19 18:55:00,438511,438800,438471,438784,217.92540477
1552989360,2019-03-19 18:56:00,438714,439300,438601,439023,307.70677926
1552989420,2019-03-19 18:57:00,439160,439315,438899,439234,359.69079967
1552989480,2019-03-19 18:58:00,439188,439382,439057,439122,301.13717682
1552989540,2019-03-19 18:59:00,439122,439124,438866,439070,257.35204508
1552989600,2019-03-19 19:00:00,439070,439074,438817,438965,184.56526986
1552989660,2019-03-19 19:01:00,438965,439400,438920,439272,213.09869577
1552989720,2019-03-19 19:02:00,439272,439495,439190,439400,299.37454239999994
1552989780,2019-03-19 19:03:00,439461,439531,439385,439504,211.14977922
1552989840,2019-03-19 19:04:00,439501,439600,439400,439580,243.26249855
1552989900,2019-03-19 19:05:00,439574,439663,439144,439190,307.51503252
1552989960,2019-03-19 19:06:00,439197,439397,439100,439100,232.09122304
1552990020,2019-03-19 19:07:00,439102,439240,439010,439026,209.69432168
1552990080,2019-03-19 19:08:00,439026,439314,439014,439097,203.83780191
1552990140,2019-03-19 19:09:00,439083,439100,438833,438916,200.01657146
1552990200,2019-03-19 19:10:00,438916,439150,438851,438967,174.96120233
1552990260,2019-03-19 19:11:00,438968,439088,438802,438812,145.94538808
1552990320,2019-03-19 19:12:00,438802,438874,438633,438760,229.74983625
1552990380,2019-03-19 19:13:00,438759,438788,438503,438511,183.00360071
1552990440,2019-03-19 19:14:00,438539,438773,438465,438545,307.76922701
1552990500,2019-03-19 19:15:00,438545,438746,438500,438646,113.74980491
1552990560,2019-03-19 19:16:00,438651,438688,438413,438464,139.55582543
1552990620,2019-03-19 19:17:00,438464,438575,438451,438469,156.00044003
1552990680,2019-03-19 19:18:00,438476,438632,438476,438629,128.0047066
1552990740,2019-03-19 19:19:00,438649,438988,438600,438987,315.36398396
1552990800,2019-03-19 19:20:00,438979,439103,438936,438953,206.41208336
1552990860,2019-03-19 19:21:00,438949,438949,438744,438858,162.03943101
1552990920,2019-03-19 19:22:00,438724,438813,438534,438620,222.68239259
1552990980,2019-03-19 19:23:00,438618,438630,438328,438572,178.95398389
1552991040,2019-03-19 19:24:00,438559,438685,438535,438602,113.95340376
1552991100,2019-03-19 19:25:00,438615,438688,438545,438682,61.54810115
1552991160,2019-03-19 19:26:00,438677,438797,438634,438723,76.97874918
1552991220,2019-03-19 19:27:00,438717,438729,438500,438604,101.06723874
1552991280,2019-03-19 19:28:00,438624,438790,438600,438777,105.22236431
1552991340,2019-03-19 19:29:00,438776,439148,438753,439024,163.55661055
1552991400,2019-03-19 19:30:00,439034,439150,438946,439023,184.70965068
1552991460,2019-03-19 19:31:00,439048,439318,439022,439275,209.14084695
1552991520,2019-03-19 19:32:00,439276,439533,439265,439356,224.30762935
1552991580,2019-03-19 19:33:00,439365,439747,439327,439616,185.18184782
1552991640,2019-03-19 19:34:00,439599,439800,439434,439550,326.07030195
1552991700,2019-03-19 19:35:00,439544,439600,439350,439474,158.60728158
1552991760,2019-03-19 19:36:00,439346,439470,439050,439340,209.24548491
1552991820,2019-03-19 19:37:00,439340,439417,439266,439388,106.1089322
1552991880,2019-03-19 19:38:00,439369,439510,439300,439339,111.16743069
1552991940,2019-03-19 19:39:00,439322,439338,438789,438789,200.26865648
1552992000,2019-03-19 19:40:00,438850,439134,438784,438985,211.7288931
1552992060,2019-03-19 19:41:00,438990,439095,438982,438991,83.22302638
1552992120,2019-03-19 19:42:00,438974,438997,438715,438844,153.94007031
1552992180,2019-03-19 19:43:00,438844,438891,438705,438782,119.27070987
1552992240,2019-03-19 19:44:00,438773,438901,438669,438854,92.86576516
1552992300,2019-03-19 19:45:00,438890,438901,438665,438809,154.26952511
1552992360,2019-03-19 19:46:00,438763,438824,438662,438705,156.82430491
1552992420,2019-03-19 19:47:00,438705,438800,438662,438695,101.05079295
1552992480,2019-03-19 19:48:00,438662,438768,438662,438722,64.4174047
1552992540,2019-03-19 19:49:00,438722,438875,438677,438864,81.40725642
1552992600,2019-03-19 19:50:00,438897,438955,438780,438897,143.83738474
1552992660,2019-03-19 19:51:00,438895,438999,438852,438880,63.6474433
1552992720,2019-03-19 19:52:00,438880,438980,438872,438948,53.73804056
1552992780,2019-03-19 19:53:00,438948,439097,438901,438986,100.62635181
1552992840,2019-03-19 19:54:00,438986,439118,438975,439104,96.34970224
1552992900,2019-03-19 19:55:00,439104,439290,439100,439276,183.64208731
1552992960,2019-03-19 19:56:00,439276,439363,439051,439115,241.49697723
1552993020,2019-03-19 19:57:00,439099,439198,439033,439166,142.10715449999995
1552993080,2019-03-19 19:58:00,439195,439226,439134,439172,61.0379733
1552993140,2019-03-19 19:59:00,439172,439299,439046,439255,117.14536779
1552993200,2019-03-19 20:00:00,439249,439285,439147,439280,102.49079746
1552993260,2019-03-19 20:01:00,439307,439580,439211,439470,246.15550431
1552993320,2019-03-19 20:02:00,439469,439579,439407,439487,111.98011993
1552993380,2019-03-19 20:03:00,439487,439513,439304,439451,128.50808276
1552993440,2019-03-19 20:04:00,439465,439498,439323,439386,103.39676062
1552993500,2019-03-19 20:05:00,439386,439391,439000,439033,218.51246741
1552993560,2019-03-19 20:06:00,439033,439050,438713,438888,362.77326515
1552993620,2019-03-19 20:07:00,438878,438899,438095,438588,411.08912073
1552993680,2019-03-19 20:08:00,438560,438795,438535,438714,271.81683908
1552993740,2019-03-19 20:09:00,438714,438780,438586,438597,181.99268665
1552993800,2019-03-19 20:10:00,438592,438750,438542,438660,103.84192904
1552993860,2019-03-19 20:11:00,438649,438662,438351,438605,171.45994141
1552993920,2019-03-19 20:12:00,438605,438788,438423,438716,166.93010509
1552993980,2019-03-19 20:13:00,438716,439148,438633,438732,257.51514627
1552994040,2019-03-19 20:14:00,438732,438743,438566,438618,99.9929852
1552994100,2019-03-19 20:15:00,438618,438636,438500,438600,126.84998015
1552994160,2019-03-19 20:16:00,438622,438660,438522,438566,65.31187853
1552994220,2019-03-19 20:17:00,438561,438644,438501,438644,69.96017046
1552994280,2019-03-19 20:18:00,438590,438745,438588,438688,99.77766147
1552994340,2019-03-19 20:19:00,438688,438777,438662,438777,68.34810018
1552994400,2019-03-19 20:20:00,438753,439200,438743,439104,239.13278467
1552994460,2019-03-19 20:21:00,439101,439107,438923,439014,136.6267267
1552994520,2019-03-19 20:22:00,439037,439073,438946,438978,107.74074313
1552994580,2019-03-19 20:23:00,438978,439023,438917,438925,68.23733936
1552994640,2019-03-19 20:24:00,438925,438956,438805,438908,61.04803138
1552994700,2019-03-19 20:25:00,438910,438912,438785,438799,67.89785366
1552994760,2019-03-19 20:26:00,438775,438887,438731,438834,68.11526454
1552994820,2019-03-19 20:27:00,438833,438885,438799,438854,54.37081458
1552994880,2019-03-19 20:28:00,438887,438930,438841,438869,60.33579788
1552994940,2019-03-19 20:29:00,438844,438871,438750,438761,74.5138977
1552995000,2019-03-19 20:30:00,438760,438760,438608,438670,68.0621229
1552995060,2019-03-19 20:31:00,438658,438708,438600,438613,83.86122251
1552995120,2019-03-19 20:32:00,438613,438761,438501,438656,173.62477362
1552995180,2019-03-19 20:33:00,438507,438761,438501,438660,190.11856251
1552995240,2019-03-19 20:34:00,438664,438749,438612,438654,58.88783077
1552995300,2019-03-19 20:35:00,438676,438777,438600,438758,164.52544896
1552995360,2019-03-19 20:36:00,438758,438879,438708,438876,68.09467814
1552995420,2019-03-19 20:37:00,438876,438919,438841,438872,63.34306971
1552995480,2019-03-19 20:38:00,438875,438930,438843,438876,106.66284787
1552995540,2019-03-19 20:39:00,438876,438883,438691,438729,58.54856139
1552995600,2019-03-19 20:40:00,438739,438758,438426,438554,163.69548521
1552995660,2019-03-19 20:41:00,438518,438598,438441,438598,128.86664664
1552995720,2019-03-19 20:42:00,438594,438748,438557,438595,80.28690472
1552995780,2019-03-19 20:43:00,438591,438606,438366,438406,126.05989062
1552995840,2019-03-19 20:44:00,438406,438438,438281,438292,156.88992262
1552995900,2019-03-19 20:45:00,438292,438540,438280,438418,173.42263947
1552995960,2019-03-19 20:46:00,438420,438463,438270,438282,88.81364108
1552996020,2019-03-19 20:47:00,438316,438501,438259,438471,135.34797438
1552996080,2019-03-19 20:48:00,438457,438680,438457,438567,162.93129426
1552996140,2019-03-19 20:49:00,438585,438633,438341,438521,107.59975902
1552996200,2019-03-19 20:50:00,438728,438749,438558,438725,125.68642939
1552996260,2019-03-19 20:51:00,438725,438800,438642,438735,105.92537947
1552996320,2019-03-19 20:52:00,438754,438797,438650,438746,69.51505513
1552996380,2019-03-19 20:53:00,438746,438934,438646,438909,124.69007611
1552996440,2019-03-19 20:54:00,438924,438947,438859,438868,107.13816787
1552996500,2019-03-19 20:55:00,438868,438898,438736,438869,92.9769374
1552996560,2019-03-19 20:56:00,438869,438879,438727,438746,93.65474851
1552996620,2019-03-19 20:57:00,438768,438850,438737,438784,69.64227633
1552996680,2019-03-19 20:58:00,438784,438885,438782,438854,68.34919174
1552996740,2019-03-19 20:59:00,438852,438890,438692,438725,77.36125901
1552996800,2019-03-19 21:00:00,438697,438823,438597,438597,122.83147325
1552996860,2019-03-19 21:01:00,438540,438692,438423,438441,194.16957019
1552996920,2019-03-19 21:02:00,438446,438550,438351,438400,94.70682895
1552996980,2019-03-19 21:03:00,438369,438429,438194,438419,217.97921387
1552997040,2019-03-19 21:04:00,438422,438497,438351,438475,127.26217964
1552997100,2019-03-19 21:05:00,438475,438618,438424,438531,136.64626909999998
1552997160,2019-03-19 21:06:00,438597,438648,438516,438621,71.73953312
1552997220,2019-03-19 21:07:00,438623,438650,438582,438601,74.25368186
1552997280,2019-03-19 21:08:00,438574,438708,438574,438648,149.29456863
1552997340,2019-03-19 21:09:00,438640,438740,438200,438496,329.6291399
1552997400,2019-03-19 21:10:00,438496,438500,438001,438077,298.535999
1552997460,2019-03-19 21:11:00,438077,438225,437941,438012,282.612677
1552997520,2019-03-19 21:12:00,438020,438127,437802,438081,194.32884403
1552997580,2019-03-19 21:13:00,438127,438185,438017,438056,190.46299854
1552997640,2019-03-19 21:14:00,438056,438637,438056,438512,521.59291896
1552997700,2019-03-19 21:15:00,438512,438599,438387,438493,183.75304589
1552997760,2019-03-19 21:16:00,438493,438657,438381,438638,186.87169589
1552997820,2019-03-19 21:17:00,438652,439009,438582,438959,458.06129599
1552997880,2019-03-19 21:18:00,438950,439130,438950,439054,246.04354513
1552997940,2019-03-19 21:19:00,439054,439150,438950,438997,200.19697512
1552998000,2019-03-19 21:20:00,438982,439000,438661,438808,321.50510579
1552998060,2019-03-19 21:21:00,438808,438862,438770,438801,133.90111503
1552998120,2019-03-19 21:22:00,438801,438862,438781,438834,83.55505419
1552998180,2019-03-19 21:23:00,438834,438834,438660,438721,141.19467954
1552998240,2019-03-19 21:24:00,438716,438849,438716,438848,78.94172081
1552998300,2019-03-19 21:25:00,438842,438849,438747,438804,92.57520388
1552998360,2019-03-19 21:26:00,438811,438841,438711,438714,79.24012923
1552998420,2019-03-19 21:27:00,438714,438715,438610,438670,143.23936265
1552998480,2019-03-19 21:28:00,438670,438675,438545,438595,125.20782258
1552998540,2019-03-19 21:29:00,438582,438600,438484,438550,162.14696498
1552998600,2019-03-19 21:30:00,438557,438749,438483,438681,131.86498421
1552998660,2019-03-19 21:31:00,438694,439098,438694,439087,262.65518797
1552998720,2019-03-19 21:32:00,439048,439087,438865,438865,176.00104605
1552998780,2019-03-19 21:33:00,438919,438941,438712,438855,151.99300339
1552998840,2019-03-19 21:34:00,438855,438907,438800,438892,128.14655995
1552998900,2019-03-19 21:35:00,438859,438897,438740,438746,98.82532897
1552998960,2019-03-19 21:36:00,438655,438787,438609,438770,114.99864022
1552999020,2019-03-19 21:37:00,438771,438833,438374,438375,253.65417916
1552999080,2019-03-19 21:38:00,438374,438565,438371,438406,195.71881349
1552999140,2019-03-19 21:39:00,438406,438480,438212,438270,238.98200288
1552999200,2019-03-19 21:40:00,438270,438347,438155,438191,308.32617475
1552999260,2019-03-19 21:41:00,438197,438545,438180,438521,257.8218393
1552999320,2019-03-19 21:42:00,438521,438700,438447,438682,262.4005209
1552999380,2019-03-19 21:43:00,438631,438687,438559,438641,171.18709689
1552999440,2019-03-19 21:44:00,438637,438699,438590,438698,98.95038904
1552999500,2019-03-19 21:45:00,438700,438895,438699,438796,281.61595959
1552999560,2019-03-19 21:46:00,438786,438796,438687,438757,92.55275947
1552999620,2019-03-19 21:47:00,438757,438894,438720,438829,90.85327071
1552999680,2019-03-19 21:48:00,438828,439050,438784,438995,204.60805169
1552999740,2019-03-19 21:49:00,438960,439017,438876,438903,103.30462123
1552999800,2019-03-19 21:50:00,438903,439050,438881,438949,208.0057768
1552999860,2019-03-19 21:51:00,438948,438973,438722,438755,172.73245811
1552999920,2019-03-19 21:52:00,438755,438822,438661,438756,116.08206621
1552999980,2019-03-19 21:53:00,438765,438882,438761,438812,68.53067324
1553000040,2019-03-19 21:54:00,438812,439000,438768,438948,119.59392306
1553000100,2019-03-19 21:55:00,438945,438948,438775,438775,99.85732619
1553000160,2019-03-19 21:56:00,438677,438794,438650,438762,139.54712496
1553000220,2019-03-19 21:57:00,438762,438800,438655,438782,143.60852954
1553000280,2019-03-19 21:58:00,438782,438797,438600,438782,119.36107875
1553000340,2019-03-19 21:59:00,438782,438844,438624,438652,96.23116945
1553000400,2019-03-19 22:00:00,438651,438728,438614,438633,69.62522496
1553000460,2019-03-19 22:01:00,438627,438784,438522,438715,137.73282263
1553000520,2019-03-19 22:02:00,438700,438724,438617,438637,81.5441376
1553000580,2019-03-19 22:03:00,438624,438929,438624,438852,78.01345178
1553000640,2019-03-19 22:04:00,438852,439049,438837,438975,211.3668403
1553000700,2019-03-19 22:05:00,438975,438975,438887,438929,127.20017674
1553000760,2019-03-19 22:06:00,438925,438957,438872,438882,94.90316439
1553000820,2019-03-19 22:07:00,438898,439031,438876,438959,81.61794788
1553000880,2019-03-19 22:08:00,438959,439043,438885,439000,91.39519138
1553000940,2019-03-19 22:09:00,438999,439305,438985,439116,271.94533121
1553001000,2019-03-19 22:10:00,439167,439277,439139,439176,181.15328571
1553001060,2019-03-19 22:11:00,439176,439220,439100,439169,124.39423198
1553001120,2019-03-19 22:12:00,439169,439303,439149,439256,219.67668426
1553001180,2019-03-19 22:13:00,439259,439359,439213,439359,112.7569355
1553001240,2019-03-19 22:14:00,439359,439410,439197,439296,158.0953445
1553001300,2019-03-19 22:15:00,439268,439333,439250,439301,93.88223247
1553001360,2019-03-19 22:16:00,439300,439302,439105,439128,139.67100264
1553001420,2019-03-19 22:17:00,439105,439150,438969,439025,173.75080189
1553001480,2019-03-19 22:18:00,439046,439169,439025,439071,83.9827717
1553001540,2019-03-19 22:19:00,439072,439445,439071,439293,231.05078314
1553001600,2019-03-19 22:20:00,439293,439335,439130,439233,141.32962224
1553001660,2019-03-19 22:21:00,439233,439330,439176,439268,88.98275165
1553001720,2019-03-19 22:22:00,439253,439260,439111,439170,74.84311431
1553001780,2019-03-19 22:23:00,439145,439191,439060,439095,93.22192681
1553001840,2019-03-19 22:24:00,439085,439299,439079,439255,89.80015387
1553001900,2019-03-19 22:25:00,439297,439332,439109,439155,115.84287437
1553001960,2019-03-19 22:26:00,439155,439234,439114,439216,45.55226848
1553002020,2019-03-19 22:27:00,439217,439395,439217,439309,180.65906347
1553002080,2019-03-19 22:28:00,439311,439395,439275,439335,127.26493954
1553002140,2019-03-19 22:29:00,439335,439342,439138,439138,89.1260755
1553002200,2019-03-19 22:30:00,439138,439216,439099,439182,90.62114543
1553002260,2019-03-19 22:31:00,439187,439207,439001,439083,150.80035556
1553002320,2019-03-19 22:32:00,439059,439077,438870,438950,140.00928955
1553002380,2019-03-19 22:33:00,438950,439071,438931,439024,70.90644533
1553002440,2019-03-19 22:34:00,439011,439135,439003,439096,80.41854811
1553002500,2019-03-19 22:35:00,439096,439270,439075,439197,137.86051887
1553002560,2019-03-19 22:36:00,439227,439245,439087,439143,91.15300854
1553002620,2019-03-19 22:37:00,439143,439150,438930,439057,177.50152813
1553002680,2019-03-19 22:38:00,439043,439123,438930,438994,151.42308771
1553002740,2019-03-19 22:39:00,438977,439079,438842,439073,125.14688368
1553002800,2019-03-19 22:40:00,439071,439095,438992,439000,84.13402339
1553002860,2019-03-19 22:41:00,438991,439126,438862,439045,145.13090443
1553002920,2019-03-19 22:42:00,439088,439241,439049,439190,177.97829825
1553002980,2019-03-19 22:43:00,439190,439400,439174,439300,218.30034018
1553003040,2019-03-19 22:44:00,439301,439331,439171,439291,144.9434866
1553003100,2019-03-19 22:45:00,439284,439333,439251,439291,68.84355923
1553003160,2019-03-19 22:46:00,439290,439322,439248,439266,57.98355074
1553003220,2019-03-19 22:47:00,439289,439456,439274,439444,171.06518966
1553003280,2019-03-19 22:48:00,439443,439500,439391,439433,126.80045184
1553003340,2019-03-19 22:49:00,439462,439498,439400,439498,98.51223834
1553003400,2019-03-19 22:50:00,439498,439500,439400,439456,151.75875137
1553003460,2019-03-19 22:51:00,439456,439700,439418,439553,228.62537063
1553003520,2019-03-19 22:52:00,439555,439600,439384,439384,147.58551234
1553003580,2019-03-19 22:53:00,439357,439546,439202,439383,249.28560071
1553003640,2019-03-19 22:54:00,439362,439552,439360,439471,148.51769707
1553003700,2019-03-19 22:55:00,439498,439530,439295,439384,79.14185869
1553003760,2019-03-19 22:56:00,439384,439440,439299,439309,63.75257955
1553003820,2019-03-19 22:57:00,439297,439321,439070,439137,244.98355244
1553003880,2019-03-19 22:58:00,439136,439170,438912,439020,318.23995385
1553003940,2019-03-19 22:59:00,439020,439086,438900,439060,199.14940133
1553004000,2019-03-19 23:00:00,439060,439111,438951,439050,159.51597129
1553004060,2019-03-19 23:01:00,439050,439200,438961,439144,149.92626806
1553004120,2019-03-19 23:02:00,439130,439333,439124,439293,138.27816854
1553004180,2019-03-19 23:03:00,439267,439380,439159,439325,225.41465347
1553004240,2019-03-19 23:04:00,439339,439345,439172,439338,139.35060192
1553004300,2019-03-19 23:05:00,439338,439644,439320,439515,283.30912132
1553004360,2019-03-19 23:06:00,439532,439657,439488,439570,255.16434947
1553004420,2019-03-19 23:07:00,439570,439650,439524,439562,122.37209468
1553004480,2019-03-19 23:08:00,439574,439600,439510,439560,95.84000575
1553004540,2019-03-19 23:09:00,439560,439647,439512,439550,90.62130208
1553004600,2019-03-19 23:10:00,439559,440800,439540,440550,730.61412817
1553004660,2019-03-19 23:11:00,440352,440510,440026,440157,476.92139884
1553004720,2019-03-19 23:12:00,440193,440421,440157,440334,445.03780759
1553004780,2019-03-19 23:13:00,440334,440700,440297,440461,507.38787869
1553004840,2019-03-19 23:14:00,440461,440673,440356,440500,358.97458651
1553004900,2019-03-19 23:15:00,440500,440509,440260,440284,344.64831571
1553004960,2019-03-19 23:16:00,440327,440339,439800,440034,445.99958537
1553005020,2019-03-19 23:17:00,440026,440200,440012,440171,209.95697391
1553005080,2019-03-19 23:18:00,440192,440200,440071,440095,130.31548597
1553005140,2019-03-19 23:19:00,440095,440095,439848,439946,344.61328221
1553005200,2019-03-19 23:20:00,439946,439963,439743,439961,277.29576851
1553005260,2019-03-19 23:21:00,439938,440210,439914,440099,287.66116968
1553005320,2019-03-19 23:22:00,440107,440394,440056,440386,227.12300042
1553005380,2019-03-19 23:23:00,440386,440550,440319,440448,298.32369088
1553005440,2019-03-19 23:24:00,440429,440499,440111,440313,251.10756412
1553005500,2019-03-19 23:25:00,440300,440498,440221,440450,190.36961906
1553005560,2019-03-19 23:26:00,440450,440700,440444,440590,340.67175708
1553005620,2019-03-19 23:27:00,440590,440664,440400,440471,187.33810485
1553005680,2019-03-19 23:28:00,440465,440577,440286,440400,164.18168413
1553005740,2019-03-19 23:29:00,440441,440485,440206,440316,154.75008299
1553005800,2019-03-19 23:30:00,440311,440451,440245,440294,145.81611874
1553005860,2019-03-19 23:31:00,440288,440474,440249,440434,160.78366937
1553005920,2019-03-19 23:32:00,440434,440597,440426,440540,242.01178019
1553005980,2019-03-19 23:33:00,440540,440780,440501,440737,361.02452152
1553006040,2019-03-19 23:34:00,440737,440859,440731,440736,301.26327701
1553006100,2019-03-19 23:35:00,440723,440900,440690,440900,197.01635111
1553006160,2019-03-19 23:36:00,440900,441018,440816,441018,240.93793868
1553006220,2019-03-19 23:37:00,441051,441220,441000,441125,280.27669514
1553006280,2019-03-19 23:38:00,441125,441256,441021,441021,258.54664173
1553006340,2019-03-19 23:39:00,441031,441234,440822,441231,276.72970621
1553006400,2019-03-19 23:40:00,441234,441380,441180,441344,347.02099099
1553006460,2019-03-19 23:41:00,441285,441740,441010,441100,679.63276526
1553006520,2019-03-19 23:42:00,441084,441480,441044,441185,413.12608958
1553006580,2019-03-19 23:43:00,441185,441234,440746,440890,456.67177629
1553006640,2019-03-19 23:44:00,440970,440998,440805,440897,326.44320318
1553006700,2019-03-19 23:45:00,440900,441092,440678,440678,411.34965651
1553006760,2019-03-19 23:46:00,440678,440709,440000,440276,544.32121679
1553006820,2019-03-19 23:47:00,440146,440195,439393,439891,598.60701388
1553006880,2019-03-19 23:48:00,439891,439999,439500,439500,364.73230532
1553006940,2019-03-19 23:49:00,439500,439590,438813,438951,804.59699147
1553007000,2019-03-19 23:50:00,439014,439507,438265,439211,907.79380808
1553007060,2019-03-19 23:51:00,439316,439611,439181,439538,536.61042573
1553007120,2019-03-19 23:52:00,439487,439549,438414,438948,623.2946754
1553007180,2019-03-19 23:53:00,438948,439332,438818,438958,412.62004938
1553007240,2019-03-19 23:54:00,438846,439191,438801,438924,352.99133574
1553007300,2019-03-19 23:55:00,438924,439230,438920,439123,217.54454212
1553007360,2019-03-19 23:56:00,439084,439197,438605,439015,255.47889929
1553007420,2019-03-19 23:57:00,438887,439200,438772,439133,305.91829002
1553007480,2019-03-19 23:58:00,439138,439488,439067,439295,359.97257144
1553007540,2019-03-19 23:59:00,439308,439547,439295,439476,343.59719382
1553007600,2019-03-20 00:00:00,439415,439460,439253,439399,211.15253753
1553007660,2019-03-20 00:01:00,439401,439522,439322,439492,334.77307708
1553007720,2019-03-20 00:02:00,439481,439506,438800,438955,214.30667665
1553007780,2019-03-20 00:03:00,439067,439171,438755,438896,432.57965018
1553007840,2019-03-20 00:04:00,438882,439098,438816,438937,188.76345776
1553007900,2019-03-20 00:05:00,438904,439029,438863,438994,126.91739721
1553007960,2019-03-20 00:06:00,438994,439123,438960,439084,107.35172346
1553008020,2019-03-20 00:07:00,439098,439175,438966,438993,136.86903382
1553008080,2019-03-20 00:08:00,438994,439095,438901,439071,85.20095968
1553008140,2019-03-20 00:09:00,439084,439129,438867,438903,78.13453563
1553008200,2019-03-20 00:10:00,438900,438912,438493,438607,261.75880047
1553008260,2019-03-20 00:11:00,438601,438884,438601,438830,134.28767855
1553008320,2019-03-20 00:12:00,438830,439002,438821,438984,120.40829278
1553008380,2019-03-20 00:13:00,438984,438995,438824,438912,120.73710837
1553008440,2019-03-20 00:14:00,438912,438939,438833,438841,96.1518321
1553008500,2019-03-20 00:15:00,438829,438848,438751,438848,65.97068168
1553008560,2019-03-20 00:16:00,438846,439094,438831,439006,124.84399888
1553008620,2019-03-20 00:17:00,439012,439379,438977,439229,299.80091612
1553008680,2019-03-20 00:18:00,439293,439348,439211,439290,158.68134813
1553008740,2019-03-20 00:19:00,439290,439430,439234,439412,175.97525032
1553008800,2019-03-20 00:20:00,439415,439434,439362,439424,119.59375505
1553008860,2019-03-20 00:21:00,439424,439450,439302,439369,100.76827221
1553008920,2019-03-20 00:22:00,439388,439500,439344,439465,109.77289179
1553008980,2019-03-20 00:23:00,439467,439500,439157,439260,217.14037136
1553009040,2019-03-20 00:24:00,439255,439385,439211,439317,79.95118777
1553009100,2019-03-20 00:25:00,439328,439395,439270,439315,51.12922215
1553009160,2019-03-20 00:26:00,439312,439326,439164,439204,63.77377587
1553009220,2019-03-20 00:27:00,439199,439276,439151,439192,106.03653936
1553009280,2019-03-20 00:28:00,439191,439297,439106,439237,76.9289733
1553009340,2019-03-20 00:29:00,439238,439274,439192,439245,62.50461158
1553009400,2019-03-20 00:30:00,439253,439331,439236,439283,74.15789143
1553009460,2019-03-20 00:31:00,439287,439350,439281,439333,52.51992136
1553009520,2019-03-20 00:32:00,439319,439363,439302,439302,52.43491895
1553009580,2019-03-20 00:33:00,439306,439314,439013,439103,125.92559444
1553009640,2019-03-20 00:34:00,439106,439154,439080,439132,106.45944506
1553009700,2019-03-20 00:35:00,439131,439197,439030,439123,106.54782174
1553009760,2019-03-20 00:36:00,439149,439247,439106,439210,65.01964321
1553009820,2019-03-20 00:37:00,439210,439247,439083,439089,89.03420909
1553009880,2019-03-20 00:38:00,439121,439196,439089,439138,107.4973505
1553009940,2019-03-20 00:39:00,439138,439241,439104,439201,59.2459526
1553010000,2019-03-20 00:40:00,439201,439436,439187,439436,164.90704099
1553010060,2019-03-20 00:41:00,439428,439520,439400,439497,142.3423174
1553010120,2019-03-20 00:42:00,439505,439580,439485,439507,116.98054768
1553010180,2019-03-20 00:43:00,439507,439579,439440,439515,117.6313012
1553010240,2019-03-20 00:44:00,439458,439486,439365,439385,80.52159569
1553010300,2019-03-20 00:45:00,439385,439586,439351,439557,114.51745869
1553010360,2019-03-20 00:46:00,439556,439685,439531,439685,239.27483671
1553010420,2019-03-20 00:47:00,439681,439919,439669,439900,354.81614054
1553010480,2019-03-20 00:48:00,439900,440140,439813,440081,305.48648679
1553010540,2019-03-20 00:49:00,440053,440117,439841,439969,140.6043351
1553010600,2019-03-20 00:50:00,439969,440050,439915,440050,70.85577744
1553010660,2019-03-20 00:51:00,440026,440096,439959,440057,103.03918952
1553010720,2019-03-20 00:52:00,440057,440300,440029,440181,142.79510679
1553010780,2019-03-20 00:53:00,440171,440203,440100,440137,97.65454594
1553010840,2019-03-20 00:54:00,440141,440155,440021,440066,79.83227233
1553010900,2019-03-20 00:55:00,440055,440066,439902,439982,139.52614555
1553010960,2019-03-20 00:56:00,439993,440095,439965,440055,81.23460912
1553011020,2019-03-20 00:57:00,440054,440118,440005,440052,90.24030439
1553011080,2019-03-20 00:58:00,440052,440096,440000,440007,93.66273168
1553011140,2019-03-20 00:59:00,440007,440050,440000,440011,202.25480718
1553011200,2019-03-20 01:00:00,440011,440080,440002,440006,116.08979655
1553011260,2019-03-20 01:01:00,440006,440199,439969,440199,158.79915488
1553011320,2019-03-20 01:02:00,440163,440193,440071,440114,123.44059859
